,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
246,27.0,female,Associate,65883.0,8,MORTGAGE,6000.0,DEBTCONSOLIDATION,13.46,0.09,7.0,582,Yes
247,27.0,male,Associate,87603.0,1,RENT,12000.0,MEDICAL,13.72,0.14,6.0,620,Yes
248,23.0,female,Associate,66859.0,2,MORTGAGE,7500.0,DEBTCONSOLIDATION,7.51,0.11,4.0,610,Yes
249,25.0,male,Associate,37011.0,2,RENT,4000.0,EDUCATION,16.49,0.11,3.0,626,Yes
250,28.0,male,Associate,67100.0,6,RENT,6000.0,MEDICAL,10.74,0.09,8.0,581,Yes
251,24.0,female,Associate,28741.0,1,RENT,5904.0,EDUCATION,9.68,0.21,4.0,609,Yes
252,22.0,female,Bachelor,62225.0,0,RENT,5753.0,VENTURE,9.32,0.09,4.0,603,No
253,28.0,male,High School,53163.0,2,MORTGAGE,5000.0,PERSONAL,12.99,0.09,5.0,556,Yes
254,21.0,male,Bachelor,35759.0,0,RENT,3175.0,EDUCATION,6.03,0.09,4.0,494,Yes
255,26.0,male,Associate,57355.0,2,MORTGAGE,3610.0,PERSONAL,11.27,0.06,3.0,610,No
256,22.0,female,High School,37046.0,0,RENT,7000.0,MEDICAL,9.79,0.19,3.0,593,Yes
257,25.0,male,Associate,48998.0,0,RENT,1483.0,MEDICAL,14.04,0.03,3.0,681,No
258,29.0,female,Bachelor,68562.0,7,OWN,9200.0,EDUCATION,6.03,0.13,9.0,697,Yes
259,33.0,female,Master,28663.0,11,RENT,6500.0,MEDICAL,11.14,0.23,8.0,633,No
260,21.0,male,Master,62258.0,0,MORTGAGE,13000.0,EDUCATION,11.01,0.21,3.0,573,Yes
261,38.0,female,Associate,36921.0,16,RENT,2200.0,DEBTCONSOLIDATION,11.01,0.06,11.0,692,Yes
262,29.0,male,Master,72055.0,6,RENT,6000.0,EDUCATION,7.88,0.08,9.0,713,No
263,37.0,male,High School,37849.0,17,RENT,6000.0,PERSONAL,11.76,0.16,11.0,504,Yes
264,56.0,male,Bachelor,84905.0,37,MORTGAGE,2500.0,PERSONAL,5.99,0.03,23.0,726,Yes
265,24.0,female,High School,40706.0,3,MORTGAGE,1250.0,PERSONAL,19.29,0.03,4.0,611,Yes
266,24.0,female,High School,78961.0,3,RENT,14000.0,EDUCATION,10.99,0.18,4.0,583,Yes
267,28.0,male,High School,44019.0,1,OWN,3258.0,PERSONAL,8.08,0.07,5.0,615,Yes
268,24.0,female,Associate,31777.0,3,RENT,6000.0,MEDICAL,7.14,0.19,4.0,642,No
269,26.0,female,Associate,116007.0,2,MORTGAGE,24000.0,HOMEIMPROVEMENT,19.42,0.21,4.0,658,Yes
270,40.0,male,High School,77528.0,19,MORTGAGE,12000.0,EDUCATION,10.25,0.15,12.0,637,Yes
271,30.0,male,High School,99520.0,7,RENT,7200.0,EDUCATION,11.01,0.07,7.0,606,Yes
272,25.0,male,Bachelor,104872.0,1,MORTGAGE,13000.0,DEBTCONSOLIDATION,7.95,0.12,4.0,627,Yes
273,29.0,female,Master,92237.0,3,RENT,3000.0,DEBTCONSOLIDATION,11.01,0.03,5.0,661,Yes
274,36.0,female,Bachelor,99955.0,12,MORTGAGE,26026.0,EDUCATION,11.01,0.26,10.0,527,Yes
275,25.0,female,Associate,78887.0,6,MORTGAGE,10043.0,MEDICAL,10.14,0.13,4.0,671,Yes
276,30.0,male,Bachelor,109010.0,7,RENT,15000.0,HOMEIMPROVEMENT,14.96,0.14,6.0,672,No
277,26.0,male,Master,97169.0,3,MORTGAGE,6000.0,HOMEIMPROVEMENT,8.0,0.06,4.0,686,No
278,38.0,female,High School,94716.0,16,MORTGAGE,6250.0,VENTURE,6.76,0.07,16.0,560,Yes
279,22.0,male,High School,61340.0,0,RENT,10000.0,MEDICAL,6.17,0.16,2.0,572,Yes
280,22.0,female,Bachelor,48989.0,1,MORTGAGE,4000.0,VENTURE,10.36,0.08,4.0,680,No
281,39.0,female,Associate,59327.0,16,RENT,5000.0,PERSONAL,10.99,0.08,13.0,688,Yes
282,25.0,male,Associate,83470.0,0,MORTGAGE,25000.0,MEDICAL,6.99,0.3,2.0,639,Yes
283,23.0,male,Bachelor,87279.0,0,OWN,15000.0,PERSONAL,6.99,0.17,2.0,622,No
284,35.0,female,Associate,131309.0,13,MORTGAGE,16000.0,DEBTCONSOLIDATION,6.99,0.12,5.0,698,No
285,23.0,male,Master,163497.0,0,MORTGAGE,12500.0,EDUCATION,15.99,0.08,4.0,650,No
286,45.0,male,High School,43060.0,20,RENT,10000.0,DEBTCONSOLIDATION,8.49,0.23,11.0,614,Yes
287,25.0,male,Master,26133.0,4,OWN,5375.0,VENTURE,13.49,0.21,2.0,650,Yes
288,26.0,male,High School,88782.0,2,RENT,1000.0,DEBTCONSOLIDATION,10.71,0.01,5.0,598,Yes
289,28.0,male,Associate,120713.0,5,MORTGAGE,13500.0,PERSONAL,9.38,0.11,9.0,626,No
290,26.0,male,Bachelor,68636.0,2,RENT,12000.0,DEBTCONSOLIDATION,10.88,0.17,6.0,586,Yes
291,27.0,male,Associate,70749.0,2,RENT,7000.0,VENTURE,11.01,0.1,9.0,505,Yes
292,22.0,female,Bachelor,36012.0,0,MORTGAGE,11500.0,VENTURE,11.01,0.32,3.0,550,Yes
293,25.0,male,Bachelor,97251.0,2,RENT,23000.0,VENTURE,11.01,0.24,2.0,683,Yes
294,32.0,male,Bachelor,59829.0,10,RENT,6300.0,VENTURE,9.91,0.11,6.0,566,Yes
295,26.0,male,Associate,41957.0,5,RENT,5500.0,PERSONAL,16.89,0.13,2.0,573,Yes
296,23.0,male,Associate,60887.0,0,RENT,8000.0,PERSONAL,12.32,0.13,3.0,635,Yes
297,23.0,male,High School,103373.0,5,RENT,6700.0,MEDICAL,15.23,0.06,2.0,623,No
298,34.0,male,Bachelor,61282.0,13,MORTGAGE,4000.0,VENTURE,8.9,0.07,8.0,619,Yes
299,30.0,female,Associate,62991.0,7,OWN,12000.0,VENTURE,11.14,0.19,10.0,567,Yes
300,32.0,male,Master,108812.0,11,RENT,3025.0,VENTURE,11.01,0.03,5.0,702,Yes
301,26.0,male,Bachelor,64637.0,6,RENT,9600.0,VENTURE,11.71,0.15,2.0,713,Yes
302,30.0,female,High School,289262.0,11,MORTGAGE,28000.0,VENTURE,16.49,0.1,7.0,537,Yes
303,22.0,male,Associate,60756.0,0,OWN,5000.0,EDUCATION,7.29,0.08,4.0,622,Yes
304,22.0,female,High School,48988.0,0,RENT,3600.0,PERSONAL,6.17,0.07,2.0,622,Yes
305,22.0,female,Associate,91122.0,0,RENT,12000.0,VENTURE,11.01,0.13,3.0,584,Yes
306,25.0,male,High School,64539.0,4,RENT,6475.0,PERSONAL,10.59,0.1,4.0,652,Yes
307,58.0,male,Associate,936815.0,37,MORTGAGE,4500.0,PERSONAL,6.91,0.0,19.0,658,No
308,43.0,male,High School,169844.0,18,MORTGAGE,6000.0,MEDICAL,10.99,0.04,14.0,664,No
309,28.0,female,Bachelor,86371.0,8,MORTGAGE,7600.0,PERSONAL,6.03,0.09,9.0,638,No
310,33.0,female,High School,109035.0,10,MORTGAGE,12000.0,EDUCATION,7.1,0.11,9.0,670,No
311,22.0,female,Bachelor,51683.0,4,RENT,5000.0,DEBTCONSOLIDATION,12.98,0.1,4.0,666,No
312,25.0,male,Associate,30903.0,3,OWN,1500.0,VENTURE,6.76,0.05,4.0,611,No
313,58.0,male,Bachelor,41332.0,37,RENT,1500.0,EDUCATION,14.79,0.04,28.0,679,Yes
314,21.0,female,Associate,32193.0,1,RENT,6000.0,DEBTCONSOLIDATION,7.49,0.19,2.0,660,No
315,35.0,male,Associate,54965.0,17,MORTGAGE,7500.0,DEBTCONSOLIDATION,7.29,0.14,9.0,688,No
316,35.0,male,Master,270926.0,13,MORTGAGE,5000.0,VENTURE,7.49,0.02,9.0,676,No
317,25.0,female,Master,121074.0,4,RENT,12000.0,VENTURE,9.91,0.1,3.0,619,Yes
318,38.0,male,Associate,58585.0,15,OWN,7600.0,VENTURE,7.88,0.13,11.0,652,No
319,47.0,male,Master,78586.0,25,MORTGAGE,7000.0,VENTURE,14.35,0.09,17.0,659,Yes
320,23.0,female,Master,177663.0,0,MORTGAGE,25000.0,DEBTCONSOLIDATION,10.25,0.14,3.0,553,Yes
321,24.0,male,High School,50666.0,0,RENT,8200.0,MEDICAL,11.36,0.16,2.0,545,Yes
322,28.0,female,Master,51239.0,7,RENT,9600.0,EDUCATION,14.61,0.19,9.0,732,No
323,27.0,male,High School,137767.0,3,MORTGAGE,7602.0,MEDICAL,9.45,0.06,9.0,498,Yes
324,23.0,male,Bachelor,49044.0,0,MORTGAGE,7200.0,PERSONAL,11.11,0.15,2.0,528,Yes
325,27.0,male,Bachelor,138844.0,3,MORTGAGE,24000.0,HOMEIMPROVEMENT,11.01,0.17,7.0,553,Yes
326,25.0,female,Master,93282.0,2,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.49,0.03,4.0,647,No
327,21.0,male,Associate,38202.0,0,MORTGAGE,6000.0,PERSONAL,7.51,0.16,4.0,597,No
328,27.0,male,Master,102787.0,4,OWN,19000.0,VENTURE,13.92,0.18,5.0,710,Yes
329,23.0,male,Bachelor,99940.0,0,RENT,10000.0,PERSONAL,12.21,0.1,3.0,596,No
330,33.0,male,Bachelor,30849.0,12,MORTGAGE,1600.0,EDUCATION,11.36,0.05,7.0,653,Yes
331,27.0,female,Associate,37822.0,2,RENT,4000.0,MEDICAL,10.74,0.11,7.0,622,Yes
332,27.0,male,Associate,49057.0,4,RENT,6125.0,EDUCATION,13.23,0.12,5.0,643,Yes
333,26.0,male,Bachelor,43923.0,5,RENT,4800.0,VENTURE,16.95,0.11,5.0,676,Yes
334,35.0,male,Master,112574.0,14,RENT,6000.0,PERSONAL,14.27,0.05,9.0,688,No
335,23.0,male,High School,154556.0,4,MORTGAGE,4800.0,EDUCATION,12.99,0.03,2.0,630,No
336,25.0,male,Master,57718.0,4,RENT,3000.0,PERSONAL,7.93,0.05,4.0,648,Yes
337,28.0,male,Bachelor,97019.0,5,MORTGAGE,22750.0,VENTURE,11.49,0.23,6.0,699,No
338,29.0,female,Associate,108822.0,9,RENT,15000.0,MEDICAL,13.85,0.14,10.0,597,Yes
339,24.0,male,Associate,35602.0,0,RENT,6000.0,MEDICAL,15.27,0.17,2.0,609,No
340,26.0,male,Master,96848.0,6,MORTGAGE,15000.0,PERSONAL,11.86,0.15,3.0,635,No
341,26.0,male,Bachelor,51430.0,3,RENT,11500.0,EDUCATION,13.79,0.22,4.0,672,Yes
342,22.0,male,Associate,68230.0,0,RENT,14000.0,VENTURE,12.21,0.21,3.0,608,Yes
343,23.0,male,Associate,62593.0,2,RENT,3000.0,MEDICAL,11.54,0.05,2.0,615,No
344,29.0,male,High School,47289.0,5,RENT,9191.0,VENTURE,14.23,0.19,3.0,630,Yes
345,24.0,male,Bachelor,73096.0,2,RENT,1675.0,HOMEIMPROVEMENT,6.54,0.02,4.0,694,No
346,24.0,male,Master,26282.0,3,RENT,3903.0,DEBTCONSOLIDATION,14.11,0.15,4.0,668,No
347,31.0,male,Associate,56173.0,9,MORTGAGE,7000.0,VENTURE,7.88,0.12,6.0,591,No
348,27.0,male,Associate,26889.0,7,RENT,6000.0,PERSONAL,7.88,0.22,9.0,663,Yes
349,22.0,male,Master,48967.0,0,RENT,12000.0,DEBTCONSOLIDATION,10.99,0.25,2.0,646,No
350,39.0,male,Associate,133010.0,15,MORTGAGE,10848.0,VENTURE,12.25,0.08,15.0,518,Yes
351,23.0,male,Bachelor,44368.0,3,RENT,6000.0,EDUCATION,9.88,0.14,2.0,602,Yes
352,23.0,male,Associate,70530.0,1,MORTGAGE,4000.0,EDUCATION,10.99,0.06,2.0,635,Yes
353,22.0,female,High School,55025.0,0,RENT,5800.0,MEDICAL,7.88,0.11,3.0,637,Yes
354,32.0,male,Bachelor,192704.0,11,MORTGAGE,3200.0,MEDICAL,11.01,0.02,5.0,647,Yes
355,28.0,male,Master,143018.0,6,MORTGAGE,25000.0,HOMEIMPROVEMENT,12.07,0.17,6.0,621,Yes
356,37.0,male,High School,97056.0,15,MORTGAGE,7745.0,HOMEIMPROVEMENT,9.79,0.08,8.0,625,Yes
357,41.0,male,High School,78820.0,18,MORTGAGE,24811.0,EDUCATION,11.7,0.31,15.0,593,Yes
358,27.0,female,Master,58454.0,4,RENT,4000.0,PERSONAL,9.62,0.07,10.0,598,Yes
359,26.0,male,Bachelor,53638.0,4,RENT,3117.0,MEDICAL,9.83,0.06,4.0,676,Yes
360,23.0,female,Associate,180937.0,0,MORTGAGE,8200.0,EDUCATION,6.93,0.05,3.0,655,No
361,38.0,male,Bachelor,58498.0,12,RENT,6000.0,MEDICAL,11.01,0.1,17.0,673,Yes
362,27.0,female,Bachelor,25553.0,4,RENT,4800.0,DEBTCONSOLIDATION,11.01,0.19,6.0,682,Yes
363,32.0,male,Bachelor,75176.0,9,MORTGAGE,15000.0,VENTURE,13.57,0.2,7.0,633,Yes
364,23.0,male,Bachelor,147594.0,0,MORTGAGE,6000.0,EDUCATION,7.05,0.04,2.0,605,Yes
365,36.0,male,Associate,90948.0,14,MORTGAGE,4000.0,PERSONAL,14.55,0.04,6.0,659,Yes
366,23.0,male,Associate,102114.0,0,MORTGAGE,10000.0,VENTURE,7.51,0.1,4.0,642,Yes
367,23.0,male,Bachelor,26954.0,0,MORTGAGE,2000.0,EDUCATION,6.17,0.07,4.0,511,Yes
368,25.0,female,Master,53870.0,0,RENT,12000.0,MEDICAL,16.45,0.22,4.0,581,Yes
369,31.0,female,Bachelor,100299.0,7,OTHER,6000.0,DEBTCONSOLIDATION,12.09,0.06,9.0,671,No
370,24.0,male,Associate,91076.0,0,RENT,15000.0,PERSONAL,11.71,0.16,4.0,672,Yes
371,22.0,male,Associate,84877.0,0,MORTGAGE,6000.0,EDUCATION,6.89,0.07,4.0,606,Yes
372,28.0,male,Master,77603.0,7,MORTGAGE,7210.0,MEDICAL,7.37,0.09,8.0,724,Yes
373,26.0,male,Bachelor,96952.0,0,MORTGAGE,17000.0,VENTURE,12.89,0.18,5.0,629,Yes
374,34.0,male,High School,205136.0,14,MORTGAGE,33571.0,PERSONAL,10.37,0.16,9.0,663,No
375,32.0,male,Associate,46079.0,11,OWN,5000.0,MEDICAL,15.37,0.11,5.0,629,No
376,28.0,male,Master,133175.0,5,MORTGAGE,12000.0,HOMEIMPROVEMENT,8.47,0.09,5.0,593,Yes
377,22.0,male,High School,71595.0,1,RENT,11000.0,DEBTCONSOLIDATION,10.74,0.15,3.0,613,Yes
378,30.0,male,Doctorate,63080.0,11,RENT,12000.0,DEBTCONSOLIDATION,7.91,0.19,9.0,692,No
379,24.0,female,Associate,81020.0,1,OWN,7200.0,VENTURE,10.65,0.09,4.0,686,Yes
380,35.0,female,High School,72838.0,10,MORTGAGE,16000.0,MEDICAL,15.96,0.22,5.0,600,No
381,27.0,male,Doctorate,29134.0,3,RENT,4000.0,MEDICAL,9.23,0.14,5.0,696,No
382,27.0,female,Associate,132892.0,3,MORTGAGE,25000.0,DEBTCONSOLIDATION,11.01,0.19,6.0,591,Yes
383,29.0,male,High School,111655.0,7,MORTGAGE,11200.0,HOMEIMPROVEMENT,11.01,0.1,5.0,632,Yes
384,29.0,male,High School,59635.0,9,RENT,11042.0,VENTURE,5.82,0.19,6.0,670,Yes
385,24.0,female,Master,78386.0,2,RENT,5000.0,VENTURE,11.86,0.06,2.0,643,Yes
386,28.0,male,Master,61079.0,5,MORTGAGE,3000.0,PERSONAL,11.01,0.05,10.0,661,Yes
387,24.0,male,Bachelor,57231.0,0,RENT,6000.0,MEDICAL,7.38,0.1,2.0,638,No
388,24.0,female,High School,90983.0,3,RENT,12000.0,PERSONAL,11.01,0.13,3.0,560,Yes
389,29.0,male,Associate,109210.0,6,MORTGAGE,20000.0,EDUCATION,11.65,0.18,8.0,593,No
390,25.0,male,Bachelor,31231.0,5,RENT,4000.0,EDUCATION,10.25,0.13,2.0,677,Yes
391,26.0,female,Associate,124953.0,7,MORTGAGE,6000.0,MEDICAL,11.01,0.05,6.0,625,Yes
392,30.0,female,Bachelor,46818.0,6,MORTGAGE,9775.0,DEBTCONSOLIDATION,11.01,0.21,10.0,679,Yes
393,37.0,male,High School,193194.0,13,MORTGAGE,14151.0,VENTURE,7.3,0.07,15.0,596,Yes
394,29.0,male,High School,94449.0,6,OWN,14400.0,VENTURE,11.01,0.15,7.0,681,No
395,25.0,female,Associate,34002.0,4,RENT,2200.0,MEDICAL,12.53,0.06,4.0,602,Yes
396,44.0,male,High School,44532.0,20,MORTGAGE,12000.0,HOMEIMPROVEMENT,13.99,0.27,12.0,709,Yes
397,23.0,female,Master,18051.0,1,RENT,1100.0,EDUCATION,11.99,0.06,4.0,655,No
398,44.0,male,Associate,37076.0,22,RENT,5000.0,VENTURE,13.98,0.13,11.0,730,No
399,27.0,female,Bachelor,77887.0,6,RENT,5000.0,DEBTCONSOLIDATION,12.99,0.06,8.0,656,Yes
400,27.0,female,Associate,111368.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.62,0.11,7.0,543,No
401,24.0,male,Associate,66757.0,2,RENT,9500.0,VENTURE,9.63,0.14,4.0,642,Yes
402,23.0,female,High School,26644.0,3,RENT,5400.0,MEDICAL,11.01,0.2,4.0,580,Yes
403,23.0,female,Master,67020.0,3,MORTGAGE,8000.0,EDUCATION,7.49,0.12,4.0,656,Yes
404,44.0,male,High School,118400.0,21,RENT,5000.0,HOMEIMPROVEMENT,15.96,0.04,13.0,683,Yes
405,26.0,female,Bachelor,20638.0,6,RENT,2400.0,MEDICAL,12.23,0.12,3.0,576,Yes
406,24.0,male,High School,66807.0,0,MORTGAGE,15000.0,PERSONAL,11.82,0.22,3.0,601,Yes
407,22.0,male,High School,55013.0,2,RENT,9600.0,EDUCATION,12.73,0.17,3.0,532,Yes
408,32.0,male,High School,85000.0,8,MORTGAGE,8467.0,DEBTCONSOLIDATION,9.91,0.1,12.0,664,Yes
409,34.0,female,Associate,108685.0,13,MORTGAGE,24250.0,PERSONAL,10.62,0.22,7.0,611,Yes
410,39.0,male,Associate,81429.0,18,RENT,9800.0,EDUCATION,16.29,0.12,14.0,663,Yes
411,29.0,male,Bachelor,144911.0,3,RENT,10111.0,EDUCATION,5.49,0.07,7.0,677,No
412,24.0,male,Associate,150945.0,0,RENT,19200.0,HOMEIMPROVEMENT,10.99,0.13,3.0,597,Yes
413,31.0,female,Associate,240461.0,7,RENT,5000.0,PERSONAL,9.14,0.02,9.0,642,Yes
414,26.0,female,Associate,96787.0,0,RENT,9000.0,VENTURE,13.16,0.09,2.0,576,Yes
415,22.0,male,Master,36887.0,0,RENT,5500.0,EDUCATION,12.13,0.15,4.0,653,Yes
416,25.0,female,Bachelor,60498.0,2,MORTGAGE,9250.0,DEBTCONSOLIDATION,13.79,0.15,2.0,607,Yes
417,45.0,male,Bachelor,80390.0,24,MORTGAGE,9000.0,EDUCATION,14.59,0.11,15.0,731,Yes
418,22.0,female,Bachelor,83249.0,0,MORTGAGE,12000.0,PERSONAL,11.01,0.14,4.0,607,Yes
419,45.0,male,Associate,54847.0,24,MORTGAGE,15625.0,PERSONAL,8.9,0.28,13.0,591,Yes
420,27.0,male,Bachelor,192730.0,6,MORTGAGE,1500.0,MEDICAL,11.78,0.01,6.0,700,Yes
421,28.0,female,Associate,45636.0,6,RENT,7000.0,DEBTCONSOLIDATION,9.32,0.15,8.0,555,Yes
422,22.0,female,Master,72639.0,0,OWN,20000.0,EDUCATION,11.12,0.28,3.0,702,No
423,30.0,male,Bachelor,52944.0,9,RENT,3200.0,MEDICAL,11.48,0.06,9.0,693,No
424,31.0,female,Bachelor,66230.0,7,RENT,12000.0,PERSONAL,10.99,0.18,9.0,704,Yes
425,24.0,male,Bachelor,51325.0,3,OWN,7500.0,VENTURE,10.51,0.15,3.0,630,No
426,28.0,female,Associate,150831.0,5,RENT,6000.0,PERSONAL,7.51,0.04,10.0,653,Yes
427,40.0,female,Master,43013.0,20,RENT,2400.0,EDUCATION,11.01,0.06,16.0,660,No
428,29.0,male,Bachelor,75725.0,6,MORTGAGE,5000.0,MEDICAL,11.36,0.07,5.0,655,No
429,29.0,male,High School,56347.0,8,MORTGAGE,4000.0,PERSONAL,6.76,0.07,9.0,562,Yes
430,25.0,female,Bachelor,121062.0,1,RENT,28000.0,DEBTCONSOLIDATION,12.69,0.23,3.0,622,No
431,31.0,male,Bachelor,36764.0,6,RENT,6000.0,PERSONAL,13.23,0.16,5.0,581,Yes
432,54.0,female,High School,129725.0,34,RENT,10000.0,VENTURE,9.91,0.08,20.0,744,Yes
433,23.0,male,Associate,46377.0,0,RENT,5000.0,VENTURE,6.91,0.11,2.0,595,Yes
434,24.0,male,Bachelor,101811.0,4,RENT,13000.0,MEDICAL,11.83,0.13,3.0,510,Yes
435,30.0,female,Bachelor,80104.0,9,MORTGAGE,3527.0,EDUCATION,12.32,0.04,8.0,548,Yes
436,25.0,male,Bachelor,95090.0,3,MORTGAGE,8000.0,EDUCATION,5.79,0.08,2.0,640,No
437,25.0,male,High School,42937.0,0,RENT,6000.0,PERSONAL,13.03,0.14,4.0,601,Yes
438,23.0,male,Master,133088.0,1,RENT,20000.0,EDUCATION,12.41,0.15,3.0,560,Yes
439,27.0,female,Bachelor,93548.0,6,MORTGAGE,23700.0,PERSONAL,6.17,0.25,10.0,670,Yes
440,29.0,male,Bachelor,73055.0,7,MORTGAGE,5000.0,MEDICAL,11.01,0.07,8.0,596,Yes
441,25.0,male,Bachelor,63706.0,2,MORTGAGE,3900.0,EDUCATION,11.01,0.06,4.0,580,Yes
442,31.0,female,Bachelor,278755.0,11,MORTGAGE,8235.0,MEDICAL,9.5,0.03,9.0,659,Yes
443,23.0,male,High School,35425.0,3,RENT,2800.0,EDUCATION,10.38,0.08,2.0,634,No
444,26.0,male,Associate,53898.0,3,OWN,14105.0,VENTURE,12.57,0.26,4.0,661,Yes
445,27.0,male,Associate,65646.0,7,RENT,4000.0,PERSONAL,12.61,0.06,6.0,662,Yes
446,29.0,female,High School,39514.0,7,MORTGAGE,8000.0,PERSONAL,5.99,0.2,6.0,669,No
447,22.0,male,High School,84864.0,0,RENT,2000.0,VENTURE,11.01,0.02,3.0,571,No
448,22.0,male,Associate,129448.0,3,RENT,10000.0,VENTURE,7.23,0.08,4.0,671,Yes
449,27.0,female,Bachelor,102988.0,4,RENT,6000.0,DEBTCONSOLIDATION,13.43,0.06,5.0,639,Yes
450,33.0,female,Bachelor,80202.0,13,OWN,3500.0,HOMEIMPROVEMENT,11.01,0.04,5.0,597,Yes
451,32.0,male,Master,89884.0,7,RENT,15000.0,VENTURE,17.15,0.17,6.0,667,Yes
452,33.0,female,Bachelor,42259.0,14,RENT,4000.0,VENTURE,10.25,0.09,9.0,606,Yes
453,34.0,male,Master,90637.0,10,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.51,0.07,7.0,706,Yes
454,25.0,male,Bachelor,45094.0,0,OWN,10000.0,VENTURE,15.96,0.22,3.0,601,Yes
455,24.0,female,High School,145211.0,2,MORTGAGE,15000.0,EDUCATION,11.01,0.1,4.0,665,Yes
456,25.0,female,Associate,91133.0,0,RENT,20000.0,VENTURE,10.42,0.22,4.0,703,No
457,29.0,female,High School,89845.0,4,RENT,15000.0,PERSONAL,11.4,0.17,7.0,611,No
458,25.0,male,Bachelor,32653.0,1,RENT,2061.0,PERSONAL,12.61,0.06,4.0,703,No
459,28.0,female,Associate,78025.0,4,MORTGAGE,12000.0,VENTURE,6.03,0.15,8.0,653,No
460,25.0,male,Associate,69350.0,4,RENT,9500.0,EDUCATION,6.17,0.14,4.0,677,Yes
461,24.0,female,Bachelor,66836.0,1,MORTGAGE,15000.0,EDUCATION,9.97,0.22,3.0,643,Yes
462,23.0,male,High School,85782.0,1,OWN,10500.0,EDUCATION,13.92,0.12,4.0,673,No
463,33.0,male,Master,169229.0,12,MORTGAGE,9600.0,DEBTCONSOLIDATION,6.91,0.06,5.0,525,Yes
464,30.0,male,Bachelor,20078.0,5,RENT,2317.0,DEBTCONSOLIDATION,12.26,0.12,7.0,672,Yes
465,35.0,female,Associate,72666.0,12,MORTGAGE,12000.0,MEDICAL,10.75,0.17,8.0,673,Yes
466,41.0,female,Associate,57499.0,19,OWN,14000.0,PERSONAL,7.88,0.24,12.0,663,Yes
467,27.0,male,Master,42904.0,3,RENT,10000.0,EDUCATION,9.88,0.23,9.0,597,Yes
468,22.0,female,Bachelor,72643.0,0,OWN,1000.0,MEDICAL,10.99,0.01,2.0,649,No
469,23.0,female,High School,43058.0,1,RENT,3000.0,PERSONAL,13.85,0.07,3.0,635,Yes
470,23.0,female,Master,62721.0,1,MORTGAGE,16000.0,VENTURE,10.91,0.26,3.0,665,Yes
471,26.0,male,Associate,118590.0,2,MORTGAGE,1977.0,DEBTCONSOLIDATION,8.29,0.02,3.0,676,No
472,23.0,male,Bachelor,118090.0,0,RENT,9600.0,DEBTCONSOLIDATION,10.37,0.08,3.0,575,Yes
473,26.0,female,Bachelor,173639.0,2,RENT,5800.0,DEBTCONSOLIDATION,7.29,0.03,3.0,591,Yes
474,31.0,male,Bachelor,109403.0,10,MORTGAGE,16500.0,VENTURE,12.61,0.15,6.0,679,Yes
475,32.0,male,Master,35165.0,8,RENT,6700.0,VENTURE,10.37,0.19,9.0,674,No
476,21.0,female,Master,49891.0,0,RENT,10400.0,PERSONAL,9.32,0.21,3.0,524,Yes
477,29.0,female,Bachelor,109773.0,7,MORTGAGE,10000.0,EDUCATION,8.55,0.09,7.0,658,Yes
478,28.0,male,Master,110411.0,3,MORTGAGE,15000.0,PERSONAL,9.88,0.14,9.0,584,Yes
479,44.0,female,Master,150663.0,19,RENT,10875.0,PERSONAL,7.14,0.07,14.0,712,Yes
480,21.0,male,Associate,32566.0,3,OWN,3000.0,DEBTCONSOLIDATION,14.54,0.09,4.0,625,No
481,33.0,female,High School,67049.0,9,RENT,10725.0,EDUCATION,13.16,0.16,6.0,627,Yes
482,22.0,female,High School,109195.0,1,MORTGAGE,6400.0,PERSONAL,5.99,0.06,2.0,538,Yes
483,48.0,female,High School,49164.0,23,RENT,10000.0,MEDICAL,11.01,0.2,17.0,619,Yes
484,22.0,female,Bachelor,44365.0,0,OWN,14500.0,EDUCATION,10.99,0.33,3.0,678,Yes
485,23.0,male,Associate,79049.0,0,RENT,3600.0,MEDICAL,10.59,0.05,3.0,667,No
486,37.0,male,High School,180946.0,15,MORTGAGE,12000.0,HOMEIMPROVEMENT,10.51,0.07,12.0,734,No
487,25.0,male,High School,87594.0,1,MORTGAGE,10000.0,EDUCATION,14.56,0.11,3.0,684,Yes
488,28.0,male,Bachelor,193451.0,6,MORTGAGE,34000.0,DEBTCONSOLIDATION,9.91,0.18,7.0,632,Yes
489,36.0,male,Associate,223172.0,10,MORTGAGE,6000.0,VENTURE,10.0,0.03,15.0,667,No
490,28.0,female,Associate,61086.0,4,RENT,5000.0,VENTURE,10.59,0.08,7.0,648,No
491,23.0,male,Bachelor,72987.0,0,RENT,8000.0,EDUCATION,10.94,0.11,3.0,556,Yes
492,23.0,male,Master,60861.0,1,OWN,10200.0,MEDICAL,9.63,0.17,4.0,655,Yes
493,22.0,male,Bachelor,87413.0,0,RENT,6370.0,EDUCATION,6.77,0.07,2.0,563,Yes
494,25.0,female,Master,34502.0,3,RENT,1000.0,DEBTCONSOLIDATION,7.51,0.03,3.0,695,No
495,33.0,male,Bachelor,169203.0,11,MORTGAGE,15000.0,EDUCATION,16.75,0.09,7.0,697,Yes
